selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,brand,model,car_age,km_per_year
290000,60000,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0,Honda,Brio S MT,7,8571.42857142857
360000,50000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0,Maruti,Wagon R LXI CNG,5,10000.0
550000,50000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti,Swift Dzire VXI,4,12500.0
375000,70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,Hyundai,i20 Sportz 1.2,8,8750.0
40000,90000,Petrol,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Omni E 8 Str STD,18,5000.0
420000,35000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti,Wagon R AMT VXI,3,11666.666666666666
550000,20000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,Maruti,Swift Dzire VXI 1.2,4,5000.0
270000,20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,Alto 800 LXI,3,6666.666666666667
700000,7800,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,Swift Dzire AMT VXI BS IV,3,2600.0
500000,20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift VXI Optional,4,5000.0
1250000,15000,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,7.0,Tata,Hexa XE,2,7500.0
320000,31377,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0,Hyundai,i20 Magna,8,3922.125
700000,50000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire VDI,3,16666.666666666668
290000,60000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R VXI BS IV,6,10000.0
550000,100000,Petrol,Individual,Automatic,First Owner,14.53,1794.0,138.1,5.0,Toyota,Corolla Altis 1.8 VL AT,9,11111.111111111111
265000,60000,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,5.0,Honda,Brio S MT,9,6666.666666666667
830000,5000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,Maruti,Baleno Alpha Automatic,3,1666.6666666666667
800000,60000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata,Safari Storme EX,4,15000.0
160000,25000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXi,10,2500.0
335000,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT,3,10000.0
329000,80000,Petrol,Individual,Manual,Second Owner,20.63,1198.0,67.0,5.0,Datsun,GO T BSIV,4,20000.0
775000,75000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,Vitara Brezza VDi Option,4,18750.0
524000,32000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,Xcent 1.2 VTVT SX,1,32000.0
245000,40000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,Alto 800 LXI,6,6666.666666666667
275000,93000,Petrol,Individual,Manual,Second Owner,17.0,1197.0,80.0,5.0,Hyundai,i20 1.2 Sportz,9,10333.333333333334
520000,60000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,Zest Revotron 1.2 XT,3,20000.0
130000,120000,Petrol,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Swift 1.3 VXi,13,9230.76923076923
550000,37000,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5.0,Nissan,Sunny XL,7,5285.714285714285
910000,15000,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.36,5.0,Ford,EcoSport 1.5 Petrol Titanium Plus BSIV,3,5000.0
300000,80000,Petrol,Individual,Manual,First Owner,19.49,1198.0,67.04,5.0,Nissan,Micra Active XV S,6,13333.333333333334
350000,140000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R LXI Optional,5,28000.0
900000,70000,Diesel,Individual,Manual,First Owner,12.83,2696.0,162.0,7.0,Mahindra,Ssangyong Rexton RX5,8,8750.0
300000,120000,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,7.0,Mahindra,Quanto C8,8,15000.0
250000,110000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,Maruti,Ritz LDi,11,10000.0
1100000,37000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,Hyundai,Creta 1.6 CRDi SX Plus Dual Tone,4,9250.0
270000,44000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT,5,8800.0
640000,80000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,Ertiga VDI,6,13333.333333333334
650000,125000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W4,6,20833.333333333332
409999,13500,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,Maruti,Eeco 5 Seater AC BSIV,4,3375.0
165000,75000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GLS,10,7500.0
80000,120000,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0,Hyundai,Accent GLE,14,8571.42857142857
535000,120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 2WD,9,13333.333333333334
700000,70000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.57,7.0,Toyota,Innova 2.5 EV (Diesel) PS 7 Seater BS IV,8,8750.0
550000,70000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,8,8750.0
680000,15000,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.76,5.0,Honda,Amaze S CVT Petrol BSIV,2,7500.0
200000,53000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz 1.2,12,4416.666666666667
500000,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,7,17142.85714285714
1000000,70000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,Ertiga SHVS ZDI Plus,5,14000.0
110000,120000,Petrol,Individual,Manual,Second Owner,14.2,1341.0,82.9,5.0,Hyundai,Getz 1.3 GVS,13,9230.76923076923
320000,100000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,80.0,5.0,Hyundai,i20 1.2 Magna,9,11111.111111111111
75000,110000,Diesel,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Tata,Indica DLS,16,6875.0
350000,100000,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,5.0,Maruti,Swift LXI Optional-O,6,16666.666666666668
170000,162500,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,Tata,Indica Vista TDI LS,8,20312.5
800000,39000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 2015-2017 Asta 1.4 CRDi,4,9750.0
500000,75000,Diesel,Individual,Manual,First Owner,26.8,1248.0,74.0,5.0,Maruti,Ignis 1.3 Alpha,4,18750.0
1380000,50000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0,Tata,Hexa XTA,4,12500.0
1300000,40000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra,Marazzo M6 8Str,2,20000.0
530000,92500,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0,Hyundai,Verna 1.6 CRDI,8,11562.5
360000,158000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,9,17555.555555555555
310000,120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire LDi,9,13333.333333333334
725000,50000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,Honda,City i DTEC V,6,8333.333333333334
340000,110000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire ZDi,9,12222.222222222223
550000,2000,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,5.0,Hyundai,Xcent 1.2 CRDi E,4,500.0
1150000,181000,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0,Toyota,Fortuner 3.0 Diesel,10,18100.0
380000,70000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,Tata,Tiago 1.05 Revotorq XZ,5,14000.0
350000,90000,Petrol,Individual,Automatic,Second Owner,17.97,1498.0,99.6,5.0,Nissan,Sunny XL AT Special Edition,8,11250.0
610000,2000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,Hyundai,Elite i20 Magna Plus BSIV,2,1000.0
525000,20000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti,Swift Dzire VXI,6,3333.3333333333335
480000,120000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,Toyota,Innova 2.5 GX 7 STR,10,12000.0
780000,35000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0,Mahindra,Thar CRDe,4,8750.0
320000,193000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire ZDi,9,21444.444444444445
375000,80000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift 1.2 DLX (Only Delhi),7,11428.57142857143
300000,40000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0,Datsun,GO D Petrol,2,20000.0
500000,70000,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 Asta 1.4 CRDi,6,11666.666666666666
404000,122358,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9.0,Mahindra,Scorpio LX,10,12235.8
500000,75000,Diesel,Individual,Manual,First Owner,14.07,2956.0,69.01,7.0,Tata,Sumo Gold EX BSIII,6,12500.0
350000,120000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,Tata,Tiago Wizz 1.05 Revotorq,4,30000.0
380000,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,Zest Revotron 1.2 XT,6,6666.666666666667
114999,95200,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,Hyundai,Accent GLE,13,7323.076923076923
335000,33033,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0,Honda,Brio Exclusive Edition,7,4719.0
465000,63063,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 AT Asta,6,10510.5
290000,60000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0,Tata,Manza Club Class Quadrajet90 LX,9,6666.666666666667
110000,45000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,Alto LX,16,2812.5
450000,80000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7.0,Tata,New Safari DICOR 2.2 EX 4x2,10,8000.0
400000,170000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero SLE,12,14166.666666666666
210000,207890,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero DI DX 7 Seater,14,14849.285714285714
4600000,7976,Diesel,Individual,Automatic,First Owner,17.9,2143.0,170.0,5.0,Mercedes-Benz,GL-Class 220d 4MATIC Sport,3,2658.6666666666665
220000,35000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0,Maruti,Omni E MPI STD BS IV,5,7000.0
450000,35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 Sportz,4,8750.0
290000,50000,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0,Hyundai,i10 Sportz AT,8,6250.0
520000,20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift VXI Deca,5,4000.0
265000,20000,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0,Hyundai,i10 Sportz AT,10,2000.0
330000,50000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0,Maruti,Swift VXI,9,5555.555555555556
509999,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,Bolero 2011-2019 ZLX,7,17142.85714285714
500000,70000,Petrol,Individual,Manual,First Owner,17.1,1591.0,121.3,5.0,Hyundai,Verna 1.6 SX VTVT (O),7,10000.0
525000,50000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai,i20 Active 1.2,6,8333.333333333334
675000,16500,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,Baleno Zeta,2,8250.0
300000,70000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,Hyundai,i20 1.2 Asta,11,6363.636363636364
90000,99361,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXI,16,6210.0625
650000,25000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,4,6250.0
409000,70000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0,Maruti,Swift Dzire VXI,7,10000.0
395000,80000,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,Hyundai,Grand i10 CRDi Sportz,6,13333.333333333334
215000,70000,Petrol,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Swift 1.3 VXi,11,6363.636363636364
400000,70000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0,Maruti,Swift Dzire VXI,7,10000.0
120000,60000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,5.0,Chevrolet,Beat LS,9,6666.666666666667
645000,10000,Petrol,Individual,Automatic,First Owner,20.3,1199.0,84.0,5.0,Tata,Tigor 1.2 Revotron XZA,3,3333.3333333333335
81000,80000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,Maruti,800 Std,15,5333.333333333333
1300000,30000,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,Honda,City i-DTEC VX,4,7500.0
1250000,33000,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,Honda,City i-DTEC VX,4,8250.0
535000,90000,Petrol,Individual,Manual,Third Owner,16.02,1373.0,93.7,7.0,Maruti,Ertiga VXI,8,11250.0
555000,80100,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.5,5.0,Nissan,Terrano XV Premium 110 PS,7,11442.857142857143
725000,120000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,Honda,City i VTEC VX,7,17142.85714285714
300000,10000,Diesel,Individual,Manual,Third Owner,19.33,1248.0,82.0,5.0,Mahindra,Willys CJ 3B 4X4,38,263.1578947368421
229999,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXL,5,8000.0
800000,160000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,Toyota,Innova 2.5 GX (Diesel) 8 Seater,8,20000.0
409999,47000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R VXI BS IV,4,11750.0
1210000,25000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,Hyundai,Creta 1.4 CRDi S Plus,3,8333.333333333334
400000,26000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XZ,4,6500.0
520000,29000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,Grand i10 1.2 CRDi Sportz,3,9666.666666666666
650000,50000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,Maruti,Baleno Zeta Automatic,5,10000.0
325000,58000,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0,Maruti,Swift ZXI ABS,10,5800.0
420000,120000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,85.8,5.0,Maruti,Swift Dzire VXi AT,9,13333.333333333334
400000,50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift LXI Option,7,7142.857142857143
254999,80000,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0,Hyundai,i20 1.2 Asta,11,7272.727272727273
65000,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,Maruti,Zen LXI,18,3333.3333333333335
351000,36000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,Maruti,Celerio LXI,4,9000.0
404000,120000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0,Toyota,Innova 2.5 V Diesel 8-seater,14,8571.42857142857
185000,185000,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0,Maruti,Ritz LDi,10,18500.0
250000,50000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,Nissan,Micra Diesel XV,10,5000.0
60000,100000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,Maruti,Zen LXI,19,5263.1578947368425
500000,50000,Petrol,Individual,Manual,Second Owner,17.1,1591.0,121.3,5.0,Hyundai,Verna 1.6 SX VTVT (O),8,6250.0
85000,80000,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0,Maruti,Zen Estilo LXI BSIII,14,5714.285714285715
85000,60000,Petrol,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Hyundai,Santro Xing XL,16,3750.0
85000,80000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,Maruti,Alto LX,16,5000.0
265000,90000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire ZDi,10,9000.0
130000,162000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0,Maruti,A-Star Vxi,11,14727.272727272728
480000,110000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,Maruti,Ertiga VDI,8,13750.0
170000,120000,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0,Maruti,Swift Ldi BSIII,13,9230.76923076923
275000,45000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,Nissan,Micra Diesel XV,10,4500.0
89000,90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R LXI,16,5625.0
170000,90000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,Figo Diesel Titanium,11,8181.818181818182
1090000,16500,Petrol,Dealer,Manual,First Owner,17.0,1197.0,110.0,5.0,Mahindra,XUV300 W8 Option BSIV,2,8250.0
1100000,67000,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,5.0,Hyundai,Creta 1.6 CRDi AT SX Plus,4,16750.0
610000,52000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,Maruti,Swift VXI BSIV,3,17333.333333333332
335000,40000,Petrol,Dealer,Manual,First Owner,20.63,1198.0,67.0,5.0,Datsun,GO T Option BSIV,5,8000.0
434999,40000,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,Grand i10 Asta,6,6666.666666666667
3000000,35000,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,7.0,Toyota,Fortuner 2.8 2WD MT BSIV,3,11666.666666666666
390000,13000,Petrol,Dealer,Manual,First Owner,20.71,799.0,53.26,5.0,Renault,KWID RXL,3,4333.333333333333
325000,40000,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5.0,Honda,Brio 1.2 VX MT,9,4444.444444444444
640000,10000,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,5.0,Volkswagen,Ameo 1.2 MPI Comfortline Plus,2,5000.0
450000,9000,Petrol,Dealer,Manual,First Owner,16.95,1498.0,97.7,5.0,Nissan,Sunny XV Special Edition,9,1000.0
400000,70000,Diesel,Dealer,Manual,Second Owner,23.59,1364.0,67.06,5.0,Toyota,Etios Liva GD SP,8,8750.0
215000,60000,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz,12,5000.0
570000,40000,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,5.0,Renault,Duster 85PS Diesel RxL,7,5714.285714285715
680000,93000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 2WD,9,10333.333333333334
325000,80000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0,Toyota,Innova 2.5 V Diesel 7-seater,13,6153.846153846154
150000,50000,Petrol,Individual,Manual,Second Owner,15.64,1193.0,64.08,5.0,Tata,Indigo CS eGLX BS IV,10,5000.0
690000,68000,Petrol,Dealer,Automatic,First Owner,14.5,1797.0,147.5,5.0,Hyundai,Elantra SX AT,8,8500.0
1550000,25000,Diesel,Individual,Automatic,First Owner,14.84,2143.0,170.0,5.0,Mercedes-Benz,New C-Class 220 CDI AT,8,3125.0
64000,18000,Petrol,Dealer,Manual,First Owner,25.4,624.0,37.5,4.0,Tata,Nano STD,9,2000.0
250000,120000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,Nissan,Micra Diesel XL,8,15000.0
65000,35000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R LXI,16,2187.5
550000,60000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,5,12000.0
140000,70000,Petrol,Individual,Manual,Fourth & Above Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna,11,6363.636363636364
300000,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT,5,6000.0
800000,70000,Petrol,Individual,Automatic,First Owner,16.34,1798.0,189.3,5.0,Volkswagen,GTI 1.8 TSI,5,14000.0
503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata,Safari Storme EX,6,18333.333333333332
3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,Volvo,XC40 D4 Inscription BSIV,2,10000.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,Toyota,Camry 2.5 Hybrid,5,13617.8
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,Maruti,Wagon R LXI,8,7292.875
740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,Baleno Alpha 1.3,3,12939.0
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,Honda,Jazz VX,5,11298.8
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,Innova 2.5 VX (Diesel) 7 Seater,8,9916.0
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,Swift AMT VVT VXI,2,2810.5
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,Toyota,Etios VX,4,6384.5
600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,Swift AMT ZXI,3,23259.666666666668
450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,Grand i10 1.2 CRDi Sportz,4,14072.5
5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,X4 M Sport X xDrive20d,2,3750.0
5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,X4 M Sport X xDrive20d,2,4250.0
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,Honda,Amaze V CVT Petrol BSIV,2,3516.0
2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,Volvo,V40 D3 R-Design,3,666.6666666666666
150000,106000,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna,11,9636.363636363636
265000,162000,Diesel,Individual,Manual,Third Owner,19.33,1248.0,82.0,5.0,Toyota,Etios Liva Diesel TRD Sportivo,9,18000.0
500000,120000,Petrol,Individual,Automatic,Second Owner,11.1,2354.0,158.8,5.0,Honda,CR-V 2.4L 4WD AT,12,10000.0
480000,90000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,6,15000.0
535000,70000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX CRDi (O),7,10000.0
250000,240000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0,Toyota,Innova 2.5 G1 Diesel 8-seater,16,15000.0
300000,100000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,Maruti,SX4 Celebration Diesel,9,11111.111111111111
340000,214000,Petrol,Individual,Manual,Second Owner,13.9,1599.0,103.2,5.0,Hyundai,Verna XXi ABS (Petrol),12,17833.333333333332
340000,214000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,Hyundai,Verna CRDi SX,12,17833.333333333332
240000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,Alto 800 VXI,5,10000.0
1085000,1000,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0,Honda,City i-VTEC CVT V,3,333.3333333333333
750000,19000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire AMT VDI,4,4750.0
95000,265000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0,Tata,Indigo LS,9,29444.444444444445
409999,35000,CNG,Individual,Manual,First Owner,20.88,1196.0,61.7,5.0,Maruti,Eeco CNG 5 Seater AC,1,35000.0
215000,80000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,7,11428.57142857143
1290000,50000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,Mahindra,XUV500 AT W10 AWD,5,10000.0
150000,80000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,Maruti,Alto K10 LXI,11,7272.727272727273
219000,50000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,EON Sportz,8,6250.0
325000,100000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XE,3,33333.333333333336
260000,120000,Petrol,Individual,Manual,Second Owner,15.1,1196.0,73.0,5.0,Maruti,Eeco Smiles 5 Seater AC,8,15000.0
